URL,리뷰내용,업소명
https://m.place.naver.com/restaurant/34333161/review/visitor,친절하지는 않아요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,음식이 맛있습니다.,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,톡특한 메뉴 맛 볼 수 있어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초 6피스 먹었는데 세상에,, 손님이 너무너무 많아요 그리고 따연초가 다른메뉴보다 조금 늦게 나오나봐요 30분 정도 기다렸어요 맛은 사실 이정도 기다리면서 먹을 정도는 아닌거 같아요 소스가 너무 많았어서 연어맛이 잘 느껴지지 않았어요 만약 다음에 가본다면 연어도시락 먹어볼 것 같아요!",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,굿,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,흑흑 너무 맛있어요 2만원 쓸 생각하고 와야함,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"가성비 좋고,초밥 우동 다 맛나게 먹었어요.",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초. 첨엔 넘 맛있는데 연어 특유의 느끼함이 있음
담엔 6피스 시키거나 딴거 먹어볼래요",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"스시붐은 역시 따연초!!
늘 먹어도 맛있음
따연초 8p만 먹어도 배부르지만
살짝 모자라다싶음 우동 추가해서 먹으면
점심으로 모자람이 없",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"친절하지도 않고 위에 올라칸 참치의 양 ,,, ㅎㅎ 8천원에 많은것을 바라진않았지만 당황스러울지경,, 전체적인 맛이 동남아 스탈",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,연어도시락,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"가성비 좋고 맛있는 메뉴들이 많음!!
달달구리한 소스가 있는 제품들이 많아서 애기들도 좋아할듯",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛나용,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"방문할때마다 너무 맛있고 배부르게 잘 먹어요!! 첨으로 연어가 맛있을 수 있다는 걸 알게 해준 곳,, 따연초❣️",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,늘 먹어도 맛있는 따연초👍,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,굿궀,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있습니다.,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,초밥 롤 먹기 좋습니다.,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"연어 도시락 8천원
양이 많고 가성비 좋아요",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"오랜만에 가도 스시붐 인기는 여전하네용ㅎㅎ
여전히 맛있습니다! 근데 양이 살짝 적어진 건 저의 기분 탓인지 모르겠네욥🥲🥲",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,여행중방문,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 맛있어요 근데 거의 다 먹을때 쯤엔 매운거 땡김,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,뭐죠..저 왜 이제와보죠..ㅎㅎ…스시붐 자주가볼게요…🤪😭❤️‍🔥,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"초밥맛있어요 가성비가 좋아요
근데 볶음 우동 맛이 신기해요 ㅎㅎㅋㅋㅋ",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 jmt,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 맛집! 넘 맛있어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,오래된 횟감과 새우를 쓴 것 같아 찝찝한 느낌이 입에 남습니다 신선하진 않네요…,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,여기 따연초는 먹어본 자와 안먹어본 자로 나뉘지..,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초, 롤👍🏼👍🏼👍🏼",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초bb,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"연어 가격인상되었다고 적혀있어서 좋은연어 쓰시는줄 알았습니다.
냄새나는 냉동 연어 3,4개를 조각조각내서 소스범벅으로 덮어서 가성비좋게 포장한 탓에 리뷰에 된통 걸려서 먹은게 너무나도 억울하고 정확하게는 이마트에서 낱개로 파는 초밥보다 못한 품질입니다.
아무리 학생들 타겟으로 장사하더라도 양심은 지킵시다. 딱 봐도 값싼재료(결혼식뷔페서 나오는 연어재질)를 쓴거 티많이나고 심지어 그런 재료도 아껴요?!!
먹고나서도 한참 오랫동안 입안이 비려서 기분나빠서 정말 짜증났습니다.

다 남기고 환불받고 싶은마음 굴뚝같지만 리뷰에 낚인 제탓이라 책임감으로 꾸역꾸역 식사 후에 저녁에 배탈나서 화장실 들락거리고 고생했으니 말 다했죠.
맛집인줄 알고 갔다가 역대급 반전에 충격과 공포를 느끼게 해준 공포특급 맛집입니다.",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초로 유명한 맛집입니다 저는 예전에 따연초 먹어봤는데 너무 느끼하더라구요 롤도 되게 맛있는곳이여서 롤 다시 먹었는데 만족스럽습니다! 세종대 학식 이길 수 있는 몇 안되는 맛집입니다,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어요!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 무조건 드세요 너무 맛있어요 사장님도 친절하세요!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,bb,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,너무 맛있어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어요 싸게 잘먹었어요 따뜻한 연어 너무 맛있어요 !!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,치킨도시락 맛나요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 최고…🫶,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,스시붐 따뜻한 연어 초밥 정말 맛있습니다!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,연어도시락만 조지는 사람.. 바로 나..,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,Good,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,좋아요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,스시붐 연어 도시락 가성비 진짜 무엇.. 세종대 최고 맛집~!~! 👍🏻👍🏻👍🏻👍🏻 항상 존맛이에요!!!!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"소스가 강하긴 한데, 한끼 먹기로는 괜찮아여.
조금 짜요.",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"정말 맛있긴한데 가격이 계속 올라서 좀 가기꺼려져요
학교앞이기도 한데
6피스에 만원은 좀 너무 심한것같아요",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,비싸요 ㅠㅠ 그치만 맛있어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초 꼭 시켜드세요~!~!~
다 맛있고 가성비가 엄청난 맛집!!👍👍👍👍",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"스시붐 따연초는 레전드..
연어덮밥이랑 연어도시락도 추천해요!
연어덮밥은 홀에서 꼭 드셔보세요!",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어용,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,친절하시고 맛도 굿,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 👍👍 롤도 맛있어요 👍👍,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,마싯다,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초는 정말 맛있는데 초밥은 ㅠㅠ 따연초 드세요!
도시락메뉴도 괜찮았던 기억이 있어요! 세종대 쪽문 = 따연초! 여기 롤도 맛있어요!! 초밥빼고 드시면 될거같아요 롤이랑 따연초 맛집!",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,진짜 맛있어요!!!!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초만 드시길.. 세번정도 갔는데 회덮밥먹을때마다 이상한 쉰맛남.. 초장이문젠지 뭔지 보기에는 되게 맛있어보이는데,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"근처에 일하러 왔다가 혼밥하려던중 지인이 추천해줬던게 생각나 방문해봤습니다.
따듯한연어초밥은 꼭 한번씩 드셔보세요~!
밥이 차갑지 않아서 입안에서 부드럽게 퍼지고 양념이 엄청 조화롭습니다 ㅎㅎ
다음에 근처올일있으면 또 오고싶네요!!",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,너무 맛있어요! 세종대 맛집,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,밥이 질어요ㅠㅠ 롤에 오이도 좀 더들어가야할거같아요ㅠㅠ 레인보우롤 깔끔 상큼한맛이 부족한느낌ㅠㅠ,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,가격대비 맛있습니다!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"배달도 빨랐고, 회도 신선하고, 국물 간장 사이드 다 초밥 수에 딱 맞춰 보내주셔서 다 같이 맛있게 먹었습니다!",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 최고,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 먹으러 가는곳,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,아주머니 불친절 ㅠㅠ,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어요~,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초랑 장어덮밥만 먹어봤는데
둘다 jmt",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 입에서 녹아요 녹아,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,그냥 레전드,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,자주 가는데 따연초 너무 맛나여 ㅎㅎ,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,대학교 주변이라 가격 저렴하구 맛있어요ㅎㅎㅎ 다른 초밥이야 아는 맛이구 따뜻한 연어초밥 정말 맛있어서 또 먹어보고싶어요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,런체세트 가성비 좋고 맛있고 양도 많음,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,친절해요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,롤 맛있어요!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛있어욤,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,너무 맛있어요 ㅠㅠㅠㅠ.,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,조아요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,가성비짱 맛도 좋아서 두배로만족..!,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따뜻한 연어초밥 맛나요,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,"따연초 진짜맛있어요~
가격도 저렴한데 존맛탱",스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,항상 ...존맛..따연초..영원히 함께해..♥,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,맛은 쏘쏘이나 동네에서 색다른 맛을 느끼기엔 충분,스시붐
https://m.place.naver.com/restaurant/34333161/review/visitor,따연초 짱맛,스시붐
https://m.place.naver.com/restaurant/20905296/review/visitor,"근처 왔다가 우연히 들리게 된 옛골입니다
들어가자마자 ”하나씩 드릴까요?“ 라고 하시길래 당황했는데, 이 식당은 오늘의메뉴 또는 제육 두가지 메뉴만 있더라구요

이날은 홍합탕이라서 홍합하나 제육하나를 주문했습니다
개인적으로 시골밥집같은 느낌을 좋아해서, 정말 맛있게 먹었습니다
이 가격이 남나? 싶기도 하게 쌈이나 반찬도 많이 주시더라구요
동네에 있었다면 정말 자주 갔을 것 같은 식당이었습니다

⭐️ 주차는 안됩니다 !",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"오늘의 백반 “김치찌개+라면사리“ 를 먹었어요!!
6000원이어서 김칫국 느낌일 줄 알았는데
진짜 고기도 한수저마다 먹을 수 있을 정도로 들어가있고 김치 자체도 맛있어서 싹싹 다 긁어먹었네요👍👍
공기밥도 양이 엄청 많아서 제가 완전 대식가인데도 겨우 다 먹었습니다
앞으로 자주 가야겠어요~~",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,가격도 저렴하고 너무너무 맛있어요~~!!!,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,굿,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,좋아요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,친절함,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,맛있고 저렴해요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"가성비도 좋고, 맛도 있고, 친절하셔요. 깔끔하게 백반 땡기신다면 추천합니다.",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,잘먹었습니다,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,아침백반 가격까지 좋아요.,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,여긴 최고에요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"맛있고 양도 많음!
토욜 영업시간은 수정이 필요한듯!
10시 넘어서 오픈해요~",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"점심시간에 요즘 엄청 들러요~
1인에 6,000원에 따뜻한 밥과 국(찌개), 그리고 반찬까지.. 왜 이제 알았을까요! 점심에 메뉴걱정 없이 가성비도 좋고 너무너무 좋아용ㅎㅎ
남자분들은 고기만 조금 더 시켜서 드시면 아주아주 푸짐할 것 같아요!",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,가성비 넘넘 좋은 곳!,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,처음방문이시면 제육드세요! 너무맛있고 배불러요!,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,음식 정말 저렴하고 맛있어요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,굿굿굿굿굿굿 굿굿굿굿굿굿,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,맛이가 굿!!!!!!!!,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"진짜 배터지게 먹음
2인분같은 1인분
음식 안 남기고 먹는데 여긴 양이 많이 남겼네요
첨 갔는데 정감있고 맛있고 가성비 쩔고
자주 방문 할게요!!",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,너무너무 싸고 맛있어요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"여기 진짜 맛집!!! 임신중이라 병원올때마다 가는
점심먹으러 가는 곳!! 친절은 기본이고 찬과 메인이 바뀌는데 너무너무 맛있어요! 가성비는 더 미쳤어요~저만 알고싶은곳이긴하지만 이 근처 볼일 있으신분들운 꼭 한번 맛보세요! 오늘의 메뉴와 제육!!! 꼭 시켜서~~남성분들 오셔도 양이 많아요~~진짜 엄마손맛!!!👍그야말로 따봉!!
근데..내가 리뷰를 쓰도 있네 ㅋㅌㅋㅋㅋ
담달 병원갈때 또 가야지~^^",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,여기 맛있음,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"오늘의 정식?!으로 김치찌개 먹었는데 라면사리도 주시고 밥에 반찬에 넉넉하게 먹었습니다
보글보글 끓여먹는 찌개라 더 좋았어요
반찬들도 잘 나와서 배부르게 잘 먹었습니다
저렴한 가격에 맛있는 식사!",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"백반 맛집 요즘 시대에 찾기 힘든 착한가격에 푸짐한 양 그리고 무엇보다 맛까지 완벽
진짜 집밥 먹는 느낌이었어요",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,양많고맛있는 백반집,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,맛나요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,맛있어요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,숨은밥집!!! 가성비 고퀄😋 딱! 집밥먹는거같아요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,싸고 맛있어요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,백반이 요일마다 다른 메뉴로 알차고 푸짐하고 특히 파김치 제육볶음 맛있어요 사장님 친절하고 서비스도 짱 좋아요 혼밥하기도 좋아요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,아주 좋네요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,푸짐하고 맛있어요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,싸고 맛나요,옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,"백반 저렴하고 반찬도 많이 주세요
혼밥하기도 좋고 친절하세요",옛골
https://m.place.naver.com/restaurant/20905296/review/visitor,동태찌개랑 제육볶음 맛있게 먹었어요,옛골
https://m.place.naver.com/restaurant/18801592/review/visitor,"개인적으로 백만보다 동태탕이 더 좋았어요
1인인데도 끓여주셔요 시원하고 맛있어요
사장님 친절하셔용",오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,1인 쌈밥이 이정도 구성이라니... 진짜 💜 밑반찬도 하나같이 너무 다 맛있고 사장님 인심도 좋으셔요,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,"자주가는 동네맛집입니다
사장님 혼자 하시는데 엄청 친절하시고
반찬들도 많고 집밥같은 느낌이에요
맛도 너무 맛있어요!
오늘은 삼겹살땡겨서 먹었는데
쌈밥도 진짜 맛있습니당!
찐 아는 사람들만 가는곳👍🏻",오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,굿,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,"퇴근 후에 남편이랑 제육쌈밥에 맥주한잔 했어요.
사장님이 너무 친절하게 하시고 반찬이 하나 같이 다 맛있어서 한그릇 뚝딱하고 나왔습니다.

밥을 하도 허겁지겁 먹느랴 사진을 못 찍었는데
맛 보장합니다 👍",오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,사장님 푸짐하시고 건강흔 시골밥상같아요,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,동태찌게 좋아요,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,동태탕 맛있어요~,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,좋아요,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,맛있어요.,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,매일 가서 먹구 있어요~~이모님도 친절하고 좋아요~~,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,좋암,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,마트자주이용해요~,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,항상 맛있게 먹고있어요~~^^,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,맛있고 아주머니가 넘친절하세용~~^^단골이에용~~,오목대
https://m.place.naver.com/restaurant/18801592/review/visitor,1234567890,오목대
https://m.place.naver.com/restaurant/1783234192/review/visitor,"포장은 14000원입니다
고기 부드럽도 안에 있는 찹쌀밥 너무 맛있어요
사장님도 친절하세요
드셔보시길 추천드립니다~",
https://m.place.naver.com/restaurant/1783234192/review/visitor,잘 먹었습니다~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"매번 바베큐만 사다먹다가 후라이드를 사왔는데 예전 둘둘치킨의 살짝 두꺼운 옷입힌 느낌이랄까, 맛있게 잘 먹었습니다. 매번 친절하게 응대해주셔서 좋고 포장도 깔끔하게 해주세요.",
https://m.place.naver.com/restaurant/1783234192/review/visitor,바베큐 기름기 쫙 빠지고 너무 맛있게 잘 먹었습니다!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,든든하고 깔끔한 한끼 먹은 듯해요! 찹쌀밥이 쫀득하고 치킨과 잘 어울려요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,사장님들 정말 친절하시고 치킨이 너무 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,치밥이 땡길때 좋은 메뉴예요. 담백하고 맛있어요.,
https://m.place.naver.com/restaurant/1783234192/review/visitor,친절하시고 맛도 있어 자주 이용하는 편이예요~^^,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛나요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,2번째 방문이예요. 전기구이 느낌의 통닭인데 안에 들어가있는 은행이 들어간 찹쌀밥이 진짜 맛있어요. 고기 잡내도 적고 구운 치킨이라 부담이 없어 치킨 땡길 때 자주 먹을 것 같아요. 중년부부가 운영하시는데 따뜻하고 친절하세요. 동네에 이런 곳이 있어 좋고 오래 하셨으면 좋겠습니다:),
https://m.place.naver.com/restaurant/1783234192/review/visitor,아주 좋습니다,
https://m.place.naver.com/restaurant/1783234192/review/visitor,포장으로 이용해 맛있게 먹었습니다!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"둘이서 한마리 딱 좋더라구요.
단백해요",
https://m.place.naver.com/restaurant/1783234192/review/visitor,닭속에 찰밥이 많이 들어 한끼 식사로 좋아요 ~^^,
https://m.place.naver.com/restaurant/1783234192/review/visitor,포장해서 많이 먹는데 친절하시고 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,바베큐에 찹쌀 진짜 장난아니게 많이 들어있어요! 닭 목 언저리까지.. 🫣 맛있게 잘 먹었어요~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,👍👍,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛 친절 최고,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있게 잘 먹었습니다,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛잇어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"옛날스런느낌 찾다가 1인1닭햇어요
찹쌀이.완전가득가득 애잇는집은.좋을듯
전 탄수줄여야해서 참았지만 샐러드랑.김치 많있어요 다 국내산인것도 맘에들고 건강히 오래있어주세요",
https://m.place.naver.com/restaurant/1783234192/review/visitor,"살이 야들야들해서
너무 맛있어요
담백한 치킨 먹고싶을때
옥돌바베큐예요!",
https://m.place.naver.com/restaurant/1783234192/review/visitor,아기가 가장 좋아하는 치킨이라 자주 먹는데 안에 찹쌀하고 먹으면 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,우리집 아기가 제일 좋아하는 치킨!!!!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,굿,
https://m.place.naver.com/restaurant/1783234192/review/visitor,사장님 사모님 두 분 모두 너무 친절하세요. 혼자 먹어도 맛있는 바베큐 ㅠㅠ 든든하게 힐링하네요! 오래오래 계시면 좋겠어요🥰 저번에 동생이랑 갔을 때 김희재 CD도 주셨는데. 사모님 너무 귀여우세요 ㅠㅋㅋ,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,좋아요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"배달만먹다가 가서먹었는데
역시나 너무 맛있게먹었어요
사모님 너무친절하시고
생맥주 짱맛있어요
자주갈게요!",
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요!!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"저의 군자 최애 맛집입니다
간만에 먹었는데도 그맛 그대로 촉촉담백
잡내하나 안나고 부드럽고 찹쌀도 꽉꽉꽉꽉 차있고 너무맛있어요
사장님 건강하시구 오래오래 장사해주세요",
https://m.place.naver.com/restaurant/1783234192/review/visitor,"많이 구워 기름이 쫙 ~빠지니 쫄깃하고 더 맛있어요 기름에튀긴것보다 건강에도좋고......
자주 이용하는편이예요~^^",
https://m.place.naver.com/restaurant/1783234192/review/visitor,"맛도 좋고, 건강하고, 사장님도 좋으신분이고!
안갈이유가 없음.",
https://m.place.naver.com/restaurant/1783234192/review/visitor,찐맛집!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,국물떡볶이도 맛있네요~~!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요👍👌,
https://m.place.naver.com/restaurant/1783234192/review/visitor,다이어트 하는 중인데 야식으로 최고예용👍,
https://m.place.naver.com/restaurant/1783234192/review/visitor,통닭이 바삭하고 안에 들어있는 찰밥이 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있습니다!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,친절해요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있어요~!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,남자사장님 여자사장님 정말 친절하시고 맛도 너무 좋고 가격도너무 착해요!!! 재재재방문 할거에요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,구운거라 담백해요~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,안에 찹쌀이 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,너무 맛있어요!! 동네에 바베큐집 생긴거 너무 좋아요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,굳,
https://m.place.naver.com/restaurant/1783234192/review/visitor,동네 맛집 !!! 너무 맛있어요 ~~👍👍,
https://m.place.naver.com/restaurant/1783234192/review/visitor,Good,
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛이없을수가 없어요👍🏻,
https://m.place.naver.com/restaurant/1783234192/review/visitor,전기통닭 맛있어요!!! 안에 밥도 많이 들어있고 다만 통닭인지라 가슴살이 많은ㅠ 근데 먹다보니 다먹었어요ㅋㅋ 기름 쪽빠져서 단백질보충 굿 원래 튀김은 연골?물렁뼈? 그부분 안먹는데 여긴 그냥 거의 사르르 녹아서 그것도 다먹었네요ㅎ,
https://m.place.naver.com/restaurant/1783234192/review/visitor,닭강정!!! 딱딱함! 속을 보니.. 닭살이 수분기가 하나 없어보임! 그냥 바베큐나 먹을걸 후회 막심! 내돈~~~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,사장님 친절하시고 맛있어요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"닭 신선하고 양도많고 깔끔하고 너무 맛있어요
혼자만 알기 아까운맛 !
사장님 건강하셔서 오래오래 장사해주세요
번창하시구요!!",
https://m.place.naver.com/restaurant/1783234192/review/visitor,껍질이 너무 딱딱함,
https://m.place.naver.com/restaurant/1783234192/review/visitor,ㄱ,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"기름이많이빠지니 더욱 쫄깃하고맛잇네요
속에 밥을 좀 적게넣으면 더 맛잇을갓같은디ㅎ~^^",
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛있는 집이에요!,
https://m.place.naver.com/restaurant/1783234192/review/visitor,친절하시고 좋아요,
https://m.place.naver.com/restaurant/1783234192/review/visitor,손님이많아서인지 아님 속에 밥이많아서인지 하여튼 더많이 구워주셨으면 더 맛있을텐데 ~ㅎㅎ 잘 먹엇어요~,
https://m.place.naver.com/restaurant/1783234192/review/visitor,"두번째 방문인데 너무 친절하세요.
지난번 통닭 먹어보고 이번엔 후라이드 먹었어요.
후라이드는 요즘 스타일은 아니고, 예전 방식의
튀김옷인데, 어릴때 있었던 프렌차이즈인 림스치킨이 생각나더라구요.
아주 맛있게 잘 먹었습니다",
https://m.place.naver.com/restaurant/1783234192/review/visitor,"사장님 내외분이 너무 친절하세요.
보통 트럭에서 파는 바베큐는 거의 말라 비틀어져있는데, 여기는 엄청 통통하고 촉촉했어요.
안에 찹쌀밥에 해바라기씨, 은행까지 들어있네요.
다음엔 후라이드를 먹어보려해요^^",
https://m.place.naver.com/restaurant/1783234192/review/visitor,맛나맛나,
